지역,대학명,전형명,학과명,2026등급컷I,2026등급컷II,2026등급컷III,2025등급컷,2025등급컷2,25년합격cutI기준,25년합격CUTII기준,,26년합격cut I기준,26년합격cut II 기준,26년합격cut III기준,,
서울,서울대학교,지역균형선발전형 ,통계학과,-,-,,1.15,1.13,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,물리학전공,-,-,,1.24,1.21,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,화학부,-,-,,1.39,1.18,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,생명과학부,1.17,1.23,,1.18,1.16,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,지구환경과학부,1.42,1.46,,1.39,1.22,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,간호대학,1.35,1.35,,1.6,1.53,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,경영대학,1.15,1.2,,1.22,1.16,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,건설환경도시공학부(건설환경공학부),1.43,1.44,,1.21,1.19,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,기계공학부,1.17,1.28,,1.3,1.25,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,재료공학부,1.16,1.24,,1.25,1.21,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,전기정보공학부,1.08,1.1,,1.1,1.06,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,컴퓨터공학부,1.05,1.1,,1.11,1.09,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,화학생물공학부,1.11,1.25,,1.3,1.26,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,건축학과,1.24,1.34,,1.32,1.28,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,산업공학과,1.21,1.21,,1.28,1.28,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,에너지자원공학과,1.33,1.48,,1.27,1.15,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,원자핵공학과,1.24,1.3,,1.28,1.14,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,조선해양공학과,1.4,1.4,,1.54,1.52,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,항공우주공학과,1.1,1.1,,1.18,1.18,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,농경제사회학부,1.33,1.38,,1.23,1.23,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,식물생산과학부,-,-,,1.34,1.33,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,산림과학부,1.32,1.44,,1.53,1.44,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,식품동물생명공학부,1.2,1.35,,1.48,1.43,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,응용생물화학부,-,-,,1.23,1.19,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,조경지역시스템공학부,1.34,1.34,,1.46,1.42,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,바이오시스템소재학부,1.29,1.34,,1.37,1.35,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,스마트시스템과학과,1.4,1.4,,1.4,1.4,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,국어교육과,1.12,1.14,,1.14,1.14,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,영어교육과,1.26,1.26,,1.13,1.13,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,독어교육과,1.58,1.58,,1.28,1.28,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,불어교육과,1.56,1.56,,1.55,1.55,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,사회교육과,1.32,1.32,,1.31,1.2,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,역사교육과,1.41,1.45,,,,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,지리교육과,1.59,1.62,,1.37,1.37,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,윤리교육과,-,-,,,,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,수학교육과,1.05,1.05,,1.1,1.1,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,물리교육과,-,-,,,,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,화학교육과,1.25,1.43,,1.5,1.44,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,생물교육과,-,-,,1.26,1.26,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,지구과학교육과,-,-,,,,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,체육교육과,-,-,,,,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,소비자학전공,1.22,1.23,,1.32,1.22,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,아동가족학전공,1.36,1.57,,1.44,1.44,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,식품영양학과,1.25,1.25,,,,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,의류학과,1.39,1.44,,1.9,1.72,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,수의예과,1.11,1.15,,1.13,1.11,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,약학계열,-,-,,1.12,1.05,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,의예과,1.03,1.06,,1.06,1.03,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,첨단융합학부,1.16,1.18,,1.26,1.18,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울대학교,지역균형선발전형 ,자유전공학부,1.17,1.21,,1.26,1.2,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,행정학과,2.42,2.47,,2.55,3.02,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,국제관계학과,2.65,2.65,,2.94,2.82,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,경제학부,3.3,3.44,,3.87,2.86,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,사회복지학과,,,,3.02,2.76,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,세무학과,3.67,6.11,,3.45,2.82,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,경영학부,2.88,3.21,,3.34,2.86,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,영어영문학과,,,,2.76,2.76,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,국어국문학과,,,,,,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,국사학과,,,,,3.25,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,철학과,,,,,2.52,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,중국어문화학과,,,,,2.29,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,도시행정학과,,,,3.25,2.58,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,도시사회학과,,,,2.52,2.36,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,전자전기컴퓨터공학부,2.39,2.57,,2.72,2.17,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,화학공학과,1.97,2.02,,2.58,2.9,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,기계정보공학과,,,,2.96,2.45,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,신소재공학과,,,,2.8,2.17,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,토목공학과,,,,3.33,2.6,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,컴퓨터과학부,2.08,2.08,,2.55,2.09,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,인공지능학과,,,,,2.28,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,수학과,,,,3.05,1.97,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,통계학과,,,,2.09,1.8,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,물리학과,,,,2.28,2.28,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,생명과학과,,,,1.97,2.92,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,환경원예학과,,,,1.8,2.3,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,융합응용화학과,,,,,2.52,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,건축학부(건축공학전공),,,,3.15,2.92,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,건축학부(건축학전공),,,,3.3,3.1,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,도시공학과,,,,2.52,2.71,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,교통공학과,,,,,2.18,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,조경학과,,,,3.1,2.47,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,환경공학부,2.97,3,,2.9,2.22,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,공간정보공학과,,,,2.18,2.18,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,자유전공학부(인문),2.51,2.68,,2.47,2.47,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,기회균형전형I ,자유전공학부(자연),2.23,2.29,,2.22,2.22,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,논술전형 ,전자전기컴퓨터공학부,,,,,,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,논술전형 ,기계정보공학과,,,,,,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,논술전형 ,신소재공학과,,,,,,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,논술전형 ,토목공학과,,,,,,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,논술전형 ,컴퓨터과학부,,,,,,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,논술전형 ,수학과,,,,,,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,논술전형 ,물리학과,,,,,,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,논술전형 ,생명과학과,,,,,,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
서울,서울시립대학교,논술전형 ,건축학부(건축공학전공),,,,,,최종등록자70%컷,최종등록자50%컷,,최종등록자50%컷,최종등록자70%컷,,,
